TrueQB.ru,TrueQB.ru.sru,WebberOnRunsV3QB.APL985LC.deltaP,WebberOnRunsV3QB.APL985LC.kTau,WebberOnRunsV3QB.APL985LC.krp,WebberOnRunsV3QB.Brkly25.deltaP,WebberOnRunsV3QB.Brkly25.kTau,WebberOnRunsV3QB.Brkly25.krp,WebberOnRunsV3QB.Brkly26.deltaP,WebberOnRunsV3QB.Brkly26.kTau,WebberOnRunsV3QB.Brkly26.krp,WebberOnRunsV3QB.CLARIT98CLUS.deltaP,WebberOnRunsV3QB.CLARIT98CLUS.kTau,WebberOnRunsV3QB.CLARIT98CLUS.krp,WebberOnRunsV3QB.CLARIT98COMB.deltaP,WebberOnRunsV3QB.CLARIT98COMB.kTau,WebberOnRunsV3QB.CLARIT98COMB.krp,WebberOnRunsV3QB.Cor7A1clt.deltaP,WebberOnRunsV3QB.Cor7A1clt.kTau,WebberOnRunsV3QB.Cor7A1clt.krp,WebberOnRunsV3QB.Cor7A3rrf.deltaP,WebberOnRunsV3QB.Cor7A3rrf.kTau,WebberOnRunsV3QB.Cor7A3rrf.krp,WebberOnRunsV3QB.ETHAC0.deltaP,WebberOnRunsV3QB.ETHAC0.kTau,WebberOnRunsV3QB.ETHAC0.krp,WebberOnRunsV3QB.FLab7ad.deltaP,WebberOnRunsV3QB.FLab7ad.kTau,WebberOnRunsV3QB.FLab7ad.krp,WebberOnRunsV3QB.FLab7at.deltaP,WebberOnRunsV3QB.FLab7at.kTau,WebberOnRunsV3QB.FLab7at.krp,WebberOnRunsV3QB.INQ501.deltaP,WebberOnRunsV3QB.INQ501.kTau,WebberOnRunsV3QB.INQ501.krp,WebberOnRunsV3QB.INQ502.deltaP,WebberOnRunsV3QB.INQ502.kTau,WebberOnRunsV3QB.INQ502.krp,WebberOnRunsV3QB.LNaTitDesc7.deltaP,WebberOnRunsV3QB.LNaTitDesc7.kTau,WebberOnRunsV3QB.LNaTitDesc7.krp,WebberOnRunsV3QB.LNmanual7.deltaP,WebberOnRunsV3QB.LNmanual7.kTau,WebberOnRunsV3QB.LNmanual7.krp,WebberOnRunsV3QB.MerAdRbtnd.deltaP,WebberOnRunsV3QB.MerAdRbtnd.kTau,WebberOnRunsV3QB.MerAdRbtnd.krp,WebberOnRunsV3QB.MerTetAdtnd.deltaP,WebberOnRunsV3QB.MerTetAdtnd.kTau,WebberOnRunsV3QB.MerTetAdtnd.krp,WebberOnRunsV3QB.acsys7al.deltaP,WebberOnRunsV3QB.acsys7al.kTau,WebberOnRunsV3QB.acsys7al.krp,WebberOnRunsV3QB.acsys7mi.deltaP,WebberOnRunsV3QB.acsys7mi.kTau,WebberOnRunsV3QB.acsys7mi.krp,WebberOnRunsV3QB.att98atdc.deltaP,WebberOnRunsV3QB.att98atdc.kTau,WebberOnRunsV3QB.att98atdc.krp,WebberOnRunsV3QB.att98atde.deltaP,WebberOnRunsV3QB.att98atde.kTau,WebberOnRunsV3QB.att98atde.krp,WebberOnRunsV3QB.bbn1.deltaP,WebberOnRunsV3QB.bbn1.kTau,WebberOnRunsV3QB.bbn1.krp,WebberOnRunsV3QB.gersh1.deltaP,WebberOnRunsV3QB.gersh1.kTau,WebberOnRunsV3QB.gersh1.krp,WebberOnRunsV3QB.gersh2.deltaP,WebberOnRunsV3QB.gersh2.kTau,WebberOnRunsV3QB.gersh2.krp,WebberOnRunsV3QB.ibmg98b.deltaP,WebberOnRunsV3QB.ibmg98b.kTau,WebberOnRunsV3QB.ibmg98b.krp,WebberOnRunsV3QB.ibms98a.deltaP,WebberOnRunsV3QB.ibms98a.kTau,WebberOnRunsV3QB.ibms98a.krp,WebberOnRunsV3QB.ibms98b.deltaP,WebberOnRunsV3QB.ibms98b.kTau,WebberOnRunsV3QB.ibms98b.krp,WebberOnRunsV3QB.iit98au1.deltaP,WebberOnRunsV3QB.iit98au1.kTau,WebberOnRunsV3QB.iit98au1.krp,WebberOnRunsV3QB.iowacuhk1.deltaP,WebberOnRunsV3QB.iowacuhk1.kTau,WebberOnRunsV3QB.iowacuhk1.krp,WebberOnRunsV3QB.iowacuhk2.deltaP,WebberOnRunsV3QB.iowacuhk2.kTau,WebberOnRunsV3QB.iowacuhk2.krp,WebberOnRunsV3QB.mds98t.deltaP,WebberOnRunsV3QB.mds98t.kTau,WebberOnRunsV3QB.mds98t.krp,WebberOnRunsV3QB.mds98td.deltaP,WebberOnRunsV3QB.mds98td.kTau,WebberOnRunsV3QB.mds98td.krp,WebberOnRunsV3QB.nectitech.deltaP,WebberOnRunsV3QB.nectitech.kTau,WebberOnRunsV3QB.nectitech.krp,WebberOnRunsV3QB.nectitechdes.deltaP,WebberOnRunsV3QB.nectitechdes.kTau,WebberOnRunsV3QB.nectitechdes.krp,WebberOnRunsV3QB.nsasgrp3.deltaP,WebberOnRunsV3QB.nsasgrp3.kTau,WebberOnRunsV3QB.nsasgrp3.krp,WebberOnRunsV3QB.nsasgrp4.deltaP,WebberOnRunsV3QB.nsasgrp4.kTau,WebberOnRunsV3QB.nsasgrp4.krp,WebberOnRunsV3QB.nttdata7Al0.deltaP,WebberOnRunsV3QB.nttdata7Al0.kTau,WebberOnRunsV3QB.nttdata7Al0.krp,WebberOnRunsV3QB.nttdata7Al2.deltaP,WebberOnRunsV3QB.nttdata7Al2.kTau,WebberOnRunsV3QB.nttdata7Al2.krp,WebberOnRunsV3QB.ok7am.deltaP,WebberOnRunsV3QB.ok7am.kTau,WebberOnRunsV3QB.ok7am.krp,WebberOnRunsV3QB.ok7ax.deltaP,WebberOnRunsV3QB.ok7ax.kTau,WebberOnRunsV3QB.ok7ax.krp,WebberOnRunsV3QB.pirc8Aa2.deltaP,WebberOnRunsV3QB.pirc8Aa2.kTau,WebberOnRunsV3QB.pirc8Aa2.krp,WebberOnRunsV3QB.pirc8Ad.deltaP,WebberOnRunsV3QB.pirc8Ad.kTau,WebberOnRunsV3QB.pirc8Ad.krp,WebberOnRunsV3QB.ru,WebberOnRunsV3QB.ru.a,WebberOnRunsV3QB.ru.kru,WebberOnRunsV3QB.ru.logAvg,WebberOnRunsV3QB.ru.logAvgN,WebberOnRunsV3QB.ru.sru,WebberOnRunsV3QB.tno7exp1.deltaP,WebberOnRunsV3QB.tno7exp1.kTau,WebberOnRunsV3QB.tno7exp1.krp,WebberOnRunsV3QB.tno7tw4.deltaP,WebberOnRunsV3QB.tno7tw4.kTau,WebberOnRunsV3QB.tno7tw4.krp,WebberOnRunsV3QB.unc7aal1.deltaP,WebberOnRunsV3QB.unc7aal1.kTau,WebberOnRunsV3QB.unc7aal1.krp,WebberOnRunsV3QB.unc7aal2.deltaP,WebberOnRunsV3QB.unc7aal2.kTau,WebberOnRunsV3QB.unc7aal2.krp,WebberOnRunsV3QB.uoftimgr.deltaP,WebberOnRunsV3QB.uoftimgr.kTau,WebberOnRunsV3QB.uoftimgr.krp,WebberOnRunsV3QB.uoftimgu.deltaP,WebberOnRunsV3QB.uoftimgu.kTau,WebberOnRunsV3QB.uoftimgu.krp
unc7aal2@360,0.6,0.0,-0.0556,0.0,0.0,-1.0,0.0,0.0,0.0667,0.0333,0.0,-0.3333,0.0,0.0,-0.2,0.0,0.0,0.0,0.0333,0.0,-0.1667,0.0,0.0333,-0.6,0.1,0.0,-0.2,0.0,0.0,-0.2778,0.0,0.0,0.0667,0.0,0.0,0.4286,0.0,0.0,-0.4,0.0,0.0,1.0,0.0,0.0,-0.5111,0.0,0.0,-0.1429,0.0,0.0,-0.3333,0.0,0.0,0.3333,0.1334,0.0,-0.3333,0.0,0.0,0.4,0.0,0.0,0.2,0.0,0.0,0.2,0.2334,0.0,0.0,0.0667,0.0,0.0182,0.0,0.0,0.6364,0.0,0.0,-0.2857,0.0,0.0,0.1429,0.0,0.0,-0.1111,0.0,0.0,-0.0545,0.0,0.0,-0.5111,0.0,0.0,0.6,0.0,0.0,-0.3571,0.0667,0.0,0.0667,0.0,0.0,0.3143,0.0,0.0,0.4066,0.0,0.0,-0.0303,0.0,0.0,-0.1111,0.0,0.0,1.0,0.0667,0.0,0.0667,0.0,0.0,0.3333,0.0,0.0333,1.0,0.1,unc7aal2@360,0.0444,0.1333,0.333 ,1.6 ,0.6,0.0,0.2381,0.0,0.0,-0.0303,0.0,,,,,,,0.0,0.6429,0.0,0.0,-0.3333,0.0
unc7aal2@361,0.1333,0.0,0.2364,0.0,0.0,0.359,0.0,0.0,0.1636,0.0,0.0,-0.2727,0.0,0.0,0.2222,0.0,0.0,0.0,0.0,0.0,0.0303,0.0,0.0,0.1667,0.0,0.0,-0.0182,0.0,0.0,0.0545,0.0,0.0,0.0667,0.0,0.0,0.0222,0.0,0.0,-0.1667,0.0,0.0,0.0,0.0,0.0,0.1515,0.0,0.0,0.0769,0.0,0.0,-0.1636,0.0,0.0,0.0182,0.0333,0.0,0.1667,0.0,0.0,0.0556,0.0,0.0,-0.2222,0.0,0.0,-0.0556,0.4334,0.0,-0.3818,0.0,0.0,0.3333,0.0,0.0,-0.1212,0.0,0.0,-0.1273,0.0,0.0,0.8182,0.0,0.0,-0.0303,0.0,0.0,-0.011,0.0,0.0,-0.2222,0.0,0.0,-0.3333,0.0,0.0,0.2727,0.1,0.0,-0.2381,0.0,0.0,0.0714,0.2667,0.0,0.0556,0.0333,0.0,-0.1795,0.0,0.0,-0.3077,0.0,0.0,0.0556,0.0,0.0,-0.0556,0.0,0.0,-0.2727,0.0334,0.0,-0.3333,0.0,unc7aal2@361,0.0,0.0334,0.0,0.0,0.1333,0.0,0.1667,0.0,0.0,0.0,0.0,,,,,,,0.0,-0.3889,0.0,0.0,-0.1636,0.0
unc7aal2@362,0.1667,0.0,0.1648,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.5273,0.0,0.0,0.1429,0.0,0.0,-0.6667,0.2,0.0333,0.0476,0.0333,0.0,0.2143,0.0,0.0,0.2121,0.0,0.0,0.2,0.0,0.0,0.0769,0.0,0.0,0.4182,0.0,0.0,0.3099,0.0,0.0,0.3987,0.0,0.0,-0.0769,0.0333,0.0,0.0909,0.0,0.0,0.5714,0.0,0.0,0.3333,0.0,0.0,0.3333,0.0667,0.0,-1.0,0.1667,0.0333,-0.1667,0.0666,0.0,-0.6,0.0333,0.0,-0.0714,0.1334,0.0,0.0476,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.0,0.2381,0.0,0.0,0.4286,0.0,0.0,-0.1429,0.0,0.0,-0.0222,0.0,0.0,0.2121,0.0,0.0,0.3636,0.0,0.0,0.2424,0.0,0.0,-1.0,0.0,0.0,0.3333,0.0,0.0,0.2,0.0,0.0,0.4286,0.0,0.0,-0.0476,0.0,0.0,0.6667,0.0,unc7aal2@362,0.0,0.0,0.6347 ,0.2143 ,0.1667,0.0,0.1273,0.0,0.0,0.2571,0.0,,,,,,,0.0,0.5111,0.0,0.0,-0.2143,0.0667
unc7aal2@363,0.0667,0.0,0.1667,0.0,0.0,0.3091,0.0,0.0,0.0222,0.1,0.0,-0.3333,0.1667,0.0,0.2381,0.1,0.0,0.6667,0.0,0.0,0.4035,0.0,0.0,1.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1111,0.0,0.0,0.0303,0.0,0.0,0.3333,0.0,0.0,-0.1111,0.0,0.0,0.1462,0.0,0.0,0.2418,0.0,0.0,0.3971,0.0,0.0,-0.1429,0.0,0.0,0.3333,0.0,0.0,0.1111,0.0,0.0,0.4095,0.0,0.0333,0.0,0.5,0.0,0.3571,0.0,0.0,0.8095,0.1,0.0,0.1556,0.0,0.0,0.3333,0.0,0.0,0.303,0.1,0.0,0.3333,0.0,0.0,0.5368,0.0,0.0,0.0222,0.0,0.0,-0.2,0.0,0.0,0.303,0.0667,0.0,0.1111,0.0,0.0,-0.1111,0.0,0.0,-0.4667,0.0,0.0,0.0,0.0,0.0,-0.0667,0.0,0.0,0.1429,0.0,0.0,0.0545,0.0,0.0,0.0667,0.0333,0.0,0.0,0.0667,unc7aal2@363,0.0,0.0,0.0,0.0,0.0667,0.0,0.4286,0.0,0.0,0.4152,0.0,,,,,,,0.0,0.0606,0.0,0.0,0.3333,0.2334
unc7aal2@364,0.5,0.0,0.3696,0.0,0.0,0.4387,0.0,0.0,0.2778,0.0667,0.0,0.2821,0.0,0.0,0.1333,0.0,0.0,0.4,0.0,0.0,0.4632,0.0,0.0,0.4229,0.0,0.0,0.0292,0.0,0.0,-0.1029,0.0,0.0,0.4805,0.0,0.0,0.4805,0.0,0.0,0.5336,0.0,0.0,0.4286,0.0,0.0,0.4203,0.0,0.0,0.3597,0.0,0.0,0.3766,0.0,0.0,0.1515,0.0,0.0,0.3216,0.0,0.0,0.1667,0.0,0.0,0.3567,0.0,0.0,0.0549,0.2,0.0,0.451,0.0,0.0,0.085,0.0,0.0,0.2211,0.0,0.0,0.4113,0.0,0.0,0.4071,0.0,0.0,0.5573,0.0,0.0,0.5652,0.0,0.0,0.0,0.0333,0.0,0.4286,0.0,0.0,0.29,0.0,0.0,0.5758,0.0,0.0,0.2571,0.0,0.0,0.2095,0.0,0.0,0.5325,0.0,0.0,0.4526,0.0,0.0,0.193,0.0,0.0,0.1813,0.0,0.0,-0.1048,0.0,0.0,-0.0095,0.0,unc7aal2@364,0.0,0.0667,0.0,0.0,0.5,0.0,0.0458,0.0,0.0,0.219,0.0,,,,,,,0.0,0.4783,0.0,0.0,0.4372,0.0
unc7aal2@365,0.5,0.0,0.6,0.1,0.0,0.7333,0.0,0.0,0.7333,0.0,0.0,0.5152,0.0,0.0,0.5897,0.0,0.0,0.3846,0.0,0.0,0.5,0.0,0.0,0.6762,0.0,0.0,0.3187,0.0,0.0,0.5604,0.0,0.0,0.4706,0.0,0.0,0.4706,0.0,0.0,0.5,0.0,0.0,0.4706,0.0333,0.0,0.6471,0.0,0.0,0.4842,0.0,0.0,0.6667,0.0,0.0,0.4412,0.0667,0.0,0.3524,0.0,0.0,0.5429,0.0,0.0,0.619,0.0,0.0,0.3889,0.0,0.0,0.7455,0.0,0.0,0.6762,0.0,0.0,0.5588,0.0,0.0,0.6167,0.0,0.0,0.6571,0.0,0.0,0.5735,0.0,0.0,0.5735,0.0,0.0,0.5385,0.2334,0.0,0.6264,0.0,0.0,0.3333,0.2,0.0,0.1795,0.0,0.0,0.5824,0.0,0.0,0.6044,0.0,0.0,0.5882,0.0,0.0,0.4667,0.0,0.0,0.5619,0.0,0.0,0.6381,0.0,0.0,0.3714,0.0,0.0,0.3905,0.0,unc7aal2@365,0.0,0.0333,0.0,0.0,0.5,0.0,0.7524,0.0,0.0,0.6667,0.0,,,,,,,0.0,0.6471,0.0,0.0,0.5882,0.0
unc7aal2@366,0.5333,0.0,0.0719,0.0,0.0,0.359,0.0,0.0,0.0,0.0667,0.0,0.0222,0.0,0.0,-0.0545,0.0,0.0,-0.2167,0.0,0.0,0.2381,0.0,0.0,-0.0294,0.0,0.0,0.011,0.0,0.0,-0.2051,0.0,0.0,0.0667,0.0,0.0,0.0667,0.0,0.0,-0.1176,0.0,0.0,0.0167,0.0,0.0,0.0065,0.0,0.0,0.0,0.5,0.0,0.1503,0.0,0.0,0.098,0.0,0.0,-0.219,0.0,0.0,0.2121,0.0,0.0,-0.1324,0.0,0.0,-0.3333,0.2334,0.0,0.0,0.2333,0.0,-0.0769,0.1334,0.0,0.2889,0.0,0.0,0.0,0.0,0.0,0.3455,0.0,0.0,-0.2,0.0667,0.0,-0.1345,0.0,0.0,0.0549,0.0,0.0,-0.0735,0.0,0.0,-0.098,0.0,0.0,0.0667,0.0,0.0,0.0947,0.0,0.0,0.2105,0.0,0.0,0.2,0.0,0.0,0.1895,0.0,0.0,0.2,0.0,0.0,0.4242,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,unc7aal2@366,0.0,0.1,0.0,0.0,0.5333,0.0,0.0,0.0,0.0,0.1765,0.0,,,,,,,0.0,0.0294,0.0,0.0,-0.0147,0.0
unc7aal2@367,0.5,0.0,0.0,0.0,0.0,0.011,0.0333,0.0,-0.2,0.0,0.0,-0.1636,0.0,0.0,-0.1515,0.0,0.0,-0.8095,0.0,0.0,0.2381,0.0,0.0,-0.4667,0.0,0.0,0.0909,0.0,0.0,-0.1429,0.0,0.0,0.1429,0.0,0.0,0.1429,0.0,0.0,-0.0476,0.0,0.0,-0.1111,0.0,0.0,0.2982,0.0,0.0,0.6381,0.0,0.0,0.2527,0.0,0.0,0.1556,0.0,0.0,0.2424,0.0,0.0,0.4615,0.0,0.0,0.1765,0.0,0.0,-0.0476,0.5,0.0,0.0,0.1,0.0,0.619,0.0333,0.0,0.2727,0.0,0.0,0.3333,0.0,0.0,-0.0769,0.1667,0.0,0.5895,0.0,0.0,0.8498,0.0,0.0,0.0,0.0667,0.0,0.0,0.0,0.0,0.3,0.0667,0.0,0.1429,0.0,0.0,0.1,0.0,0.0,0.1333,0.0,0.0,-0.4,0.0,0.0,0.3333,0.0,0.0,-0.0667,0.0,0.0,0.5,0.0,0.0,0.4333,0.0,0.0,0.4286,0.1,unc7aal2@367,0.0,0.0,0.5004 ,1.0 ,0.5,0.0,0.2381,0.0,0.0,0.4167,0.0333,,,,,,,0.0667,1.0,0.1333,0.0,0.4,0.0666
unc7aal2@368,0.6333,0.0,0.1176,0.0,0.0,0.4706,0.0,0.0,0.4286,0.3666,0.0,0.4667,0.0,0.0,0.3091,0.0,0.0,0.4118,0.0,0.0,0.4421,0.0,0.0,0.1429,0.0,0.0,0.3833,0.0,0.0,0.45,0.0,0.0,0.268,0.0,0.0,0.268,0.0,0.0,0.5,0.0,0.0,0.3333,0.0,0.0,0.5257,0.0,0.0,0.5238,0.0,0.0,0.1333,0.0,0.0,0.2632,0.0,0.0,0.2059,0.0,0.0,0.1833,0.0,0.0,0.2157,0.0,0.0,0.0286,0.1,0.0,0.2762,0.0,0.0,0.2424,0.0,0.0,0.2667,0.0,0.0,0.2381,0.0,0.0,0.3595,0.0,0.0,0.5619,0.0,0.0,0.5368,0.0,0.0,0.1833,0.0,0.0,0.3676,0.0,0.0,0.3474,0.0,0.0,0.2353,0.0,0.0,0.3725,0.0,0.0,0.0667,0.0,0.0,0.4333,0.0,0.0,0.0476,0.0,0.0,-0.0327,0.0,0.0,0.268,0.0,0.0,0.2941,0.0,0.0,0.1634,0.0,unc7aal2@368,0.0,0.1334,0.0,0.0,0.6333,0.0,0.011,0.0,0.0,0.25,0.0,,,,,,,0.0,0.3464,0.0,0.0,0.3333,0.0
unc7aal2@369,0.1667,0.0,0.8182,0.0,0.0,0.6667,0.0,0.0,0.6444,0.0,0.0,0.2,0.0,0.0,-0.1429,0.0,0.0,0.7143,0.0,0.0,0.6044,0.0,0.0,0.619,0.0,0.0,0.619,0.0333,0.0,0.4286,0.0,0.0,0.6667,0.0,0.0,0.6667,0.0,0.0,0.619,0.0,0.0,0.7143,0.0,0.0,0.5758,0.0,0.0,0.6484,0.0,0.0,0.7222,0.2667,0.0,0.6444,0.0,0.0,1.0,0.0,0.0,0.7778,0.0,0.0,0.5714,0.0,0.0,0.7778,0.3667,0.0,0.619,0.0,0.0,0.4286,0.0,0.0,0.7143,0.0,0.0,0.7143,0.0,0.0,0.3333,0.0333,0.0,0.3333,0.0,0.0,0.4118,0.0,0.0,0.5238,0.0,0.0,0.7857,0.0,0.0,0.3905,0.0666,0.0,0.6667,0.0,0.0,0.4286,0.0666,0.0,1.0,0.0,0.0,0.6429,0.0,0.0,0.7143,0.0,0.0,0.6429,0.0,0.0,0.6429,0.0,0.0,0.6111,0.0,0.0,0.2143,0.0,unc7aal2@369,0.0,0.0666,0.0,0.0,0.1667,0.0,0.5,0.0333,0.0,0.7143,0.0,,,,,,,0.0,0.4222,0.0666,0.0,0.1212,0.0
unc7aal2@370,0.5,0.0667,0.3333,0.1334,0.0,0.2222,0.0,0.0,0.2778,0.0,0.0,0.2,0.0,0.0667,0.2,0.0667,0.0,0.0,0.2667,0.0,0.4286,0.0,0.0,0.0,0.5,0.0333,0.0,0.2,0.0,0.0,0.0333,0.0,0.4182,0.0,0.0,0.4242,0.0,0.0,0.0,0.0,0.0,-0.1429,0.1667,0.0,0.5,0.0,0.0,0.6571,0.0,0.0334,0.4667,0.0334,0.1666,0.0,0.2333,0.0,0.5238,0.0,0.0333,0.4667,0.0333,0.0,0.2121,0.0,0.0,0.0,0.5,0.0,0.0,0.6333,0.0,0.0,0.1334,0.0,0.0,0.0333,0.0,0.0,0.2666,0.0,0.2727,0.0,0.0,0.4444,0.0,0.0,0.4444,0.0,0.0,0.0,0.0667,0.0334,0.0,0.1,0.0,0.2857,0.0,0.0,0.4182,0.0,0.0,-0.3333,0.0,0.0,-0.2,0.0,0.0,0.0,0.0333,0.0,-0.6667,0.0333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7143,0.0,0.1,1.0,0.4333,unc7aal2@370,0.1141,0.1667,0.6843 ,2.4667 ,0.5,0.0,1.0,0.0333,0.0,0.3889,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
unc7aal2@371,0.0333,0.0,0.4667,0.0,0.0,-0.1429,0.0333,0.0,-0.619,0.0333,0.0,0.0,0.0,0.0,0.0,0.0333,0.0,0.4286,0.0,0.0,0.0769,0.0,0.0,0.3333,0.0,0.0,0.1429,0.0,0.0,-0.2381,0.0,0.0,-0.0182,0.0,0.0,0.0,0.0,0.0,0.0222,0.0,0.0,-0.1429,0.0,0.0,0.1026,0.0,0.0,0.0909,0.0,0.0,0.2778,0.0,0.0333,0.3333,0.3666,0.0,0.0476,0.0,0.0,0.3333,0.0,0.0,-0.0909,0.0,0.0,0.3333,0.2,0.0,0.2381,0.0,0.0,0.2,0.0,0.0,0.0222,0.0,0.0,0.3333,0.0,0.0,0.0714,0.0,0.0,0.3333,0.0,0.0,0.359,0.0,0.0,-0.4286,0.1667,0.0,-0.2,0.0666,0.0,-0.2778,0.0667,0.0,-0.0182,0.0,0.0,-0.6667,0.0667,0.0,-0.4667,0.0,0.0,-0.4286,0.0,0.0,-0.1429,0.0,0.0,1.0,0.1666,0.0,0.4667,0.0,0.0,0.1556,0.0,0.0,0.4,0.0666,unc7aal2@371,0.0,0.0,0.0908 ,0.3333 ,0.0333,0.0,-0.1429,0.0,0.0,0.1167,0.0,,,,,,,0.0,-0.0714,0.0,0.0,-1.0,0.3333
unc7aal2@372,0.4333,0.0,0.3889,0.0,0.0,-1.0,0.0,0.0,0.7143,0.0,0.0,-0.2,0.0,0.0,-0.2564,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2821,0.0,0.0,0.1636,0.0,0.0,-1.0,0.0,0.0,0.1648,0.0,0.0,0.181,0.0,0.0,0.2088,0.0,0.0,0.4872,0.0,0.0,0.0996,0.0,0.0,0.1861,0.0,0.0,0.2564,0.0,0.0,0.5714,0.2667,0.0,0.1029,0.0,0.0,0.0327,0.0,0.0,1.0,0.0333,0.0,-0.2381,0.0333,0.0,0.0909,0.0667,0.0,0.4545,0.0666,0.0,0.0095,0.0,0.0,0.0167,0.0,0.0,0.5238,0.0333,0.0,0.4381,0.0,0.0,0.4421,0.0,0.0,0.5556,0.0334,0.0,-0.0256,0.0,0.0,-0.2564,0.0,0.0,0.1648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.3846,0.0,0.0,0.1048,0.0,0.0,0.6,0.0,0.0,-1.0,0.0,0.0,-0.1111,0.0334,unc7aal2@372,0.0,0.0,0.0,0.0,0.4333,0.0,1.0,0.0,0.0,1.0,0.0,,,,,,,0.0,0.0667,0.0,0.0,0.011,0.0
unc7aal2@373,0.1667,0.0,0.5152,0.2,0.0,-0.3455,0.0,0.0,0.7455,0.1333,0.0,0.4444,0.0334,0.0,0.5,0.0,0.0,0.5385,0.0,0.0,0.4095,0.0,0.0,0.3333,0.0,0.0,0.3091,0.0,0.0,0.5,0.0,0.0,0.5897,0.0,0.0,0.6154,0.0,0.0,0.6,0.0,0.0,0.6154,0.1,0.0,0.6381,0.0,0.0,0.5238,0.0,0.0,0.5429,0.0,0.0,0.3939,0.0,0.0,0.5455,0.0,0.0,0.359,0.0,0.0,0.181,0.0,0.0,-1.0,0.2333,0.0,-0.0222,0.1333,0.0,0.5636,0.1,0.0,0.5636,0.0,0.0,0.5385,0.0,0.0,0.3818,0.1,0.0,0.4667,0.0,0.0,0.5,0.0,0.0,0.5048,0.0,0.0,0.4945,0.0,0.0,0.2762,0.0667,0.0,0.5897,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.4872,0.0,0.0,0.2857,0.1,0.0,0.2727,0.0,0.0,0.3636,0.0,0.0,0.1111,0.0,0.0,0.5273,0.0,unc7aal2@373,0.0,0.1333,0.0,0.0,0.1667,0.0,0.4545,0.0,0.0,0.2564,0.0,,,,,,,0.0,0.3939,0.0,0.0,0.0,0.1
unc7aal2@374,0.6333,0.0,0.2564,0.0333,0.0,-0.0303,0.0,0.0,0.2424,0.0,0.0334,0.0545,0.0667,0.0,0.1556,0.0,0.0,0.1795,0.0,0.0,0.2353,0.0,0.0,0.3333,0.0333,0.0,-0.1429,0.0,0.0,0.0095,0.0,0.0,0.1895,0.0,0.0,0.0526,0.0,0.0,0.4359,0.0,0.0,-0.3091,0.0,0.0,0.2632,0.0,0.0,0.0,1.0,0.0,0.1111,0.0,0.0,0.1765,0.0,0.0,-0.1868,0.0,0.0,-0.2121,0.0,0.0,0.3778,0.0,0.0,0.4667,0.0,0.0,0.3333,0.0,0.0,0.2,0.0,0.0,-0.2051,0.0,0.0,-0.2,0.0,0.0,0.4286,0.0,0.0,0.2982,0.0,0.0,0.2982,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.3077,0.0333,0.0,0.1895,0.0,0.0,0.0476,0.0,0.0,0.1429,0.0,0.0,0.5152,0.0,0.0,0.1556,0.0,0.0,0.0513,0.0,0.0,-0.2167,0.0,0.0,0.1238,0.0,0.0333,0.3333,0.0667,unc7aal2@374,0.0,0.0,0.6745 ,0.5498 ,0.6333,0.0,0.2308,0.0,0.0,0.2167,0.0,,,,,,,0.0333,0.1619,0.0333,0.0,0.2667,0.0
unc7aal2@375,0.6,0.0,0.2947,0.0,0.0,0.3203,0.0,0.0,0.1556,0.0,0.0,-0.0667,0.0,0.0,-0.2381,0.0,0.0,0.2095,0.0,0.0,0.4412,0.0,0.0,0.3853,0.0,0.0,0.2211,0.0,0.0,0.0719,0.0,0.0,0.4154,0.0,0.0,0.3477,0.0,0.0,0.0649,0.0,0.0,0.1429,0.1,0.0,0.7,0.0,0.0,0.6737,0.0,0.0,0.3518,0.0,0.0,0.4737,0.0,0.0,0.1515,0.0,0.0,0.1948,0.0,0.0,0.2571,0.0,0.0,-0.0286,0.0333,0.0,-0.0735,0.0,0.0,0.1368,0.0,0.0,0.1775,0.0,0.0,0.2047,0.0,0.0,0.3464,0.0,0.0,0.5048,0.0,0.0,0.5429,0.0,0.0,-0.0667,0.1,0.0,0.3053,0.0,0.0,0.6759,0.0,0.0,0.4154,0.0,0.0,0.1026,0.0,0.0,0.25,0.0,0.0,0.2952,0.0,0.0,-0.2762,0.0,0.0,0.5619,0.0,0.0,0.4265,0.0,0.0,-0.2,0.0,0.0,-0.0667,0.0,unc7aal2@375,0.0,0.0,0.0,0.0,0.6,0.0,0.1167,0.0,0.0,0.6667,0.0,,,,,,,0.0,0.0823,0.0,0.0,0.2035,0.0
